client_id,average_check,number_orders,average_score,items_per_order,is_friend,last_check,last_score,last_scored_after_order_days,last_late_by_minutes,is_last_order_fullfilled,items_share_category_1,items_share_category_2,items_share_category_3,items_share_category_4,items_share_category_5,items_share_category_6,items_share_category_7,items_share_category_8,items_share_category_9,items_share_category_10,items_share_category_11,items_share_category_12,items_share_category_13,items_share_category_14,items_share_category_15,items_share_category_16,items_share_category_17,items_share_category_18,items_share_category_19,items_share_category_20,items_share_category_21,items_share_category_22,items_share_category_23,items_share_category_24,items_share_category_25,items_share_category_26,items_share_category_27,is_churn
11820,45300,14,6.6667,15.5,0,14239.0,,,0,1,0.0,0.03,0.0,0.09,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.08,0.15,0.0,0.0,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.25,0.07,0.0,0.02,0
3056,74700,10,,18.1,0,21025.0,,,0,1,0.0,0.0,0.0,0.05,0.18,0.21,0.01,0.01,0.01,0.0,0.01,0.05,0.06,0.0,0.0,0.11,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.21,0.02,0.0,0.07,0
10383,40500,27,10.0,4.8889,0,17576.0,,,0,1,0.0,0.0,0.0,0.02,0.2,0.35,0.0,0.0,0.0,0.0,0.02,0.13,0.03,0.0,0.0,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0
12334,76800,11,9.75,17.4545,0,11140.0,,,0,1,0.0,0.0,0.0,0.03,0.07,0.16,0.02,0.0,0.0,0.0,0.0,0.11,0.06,0.0,0.0,0.21,0.03,0.02,0.0,0.0,0.0,0.0,0.02,0.15,0.08,0.0,0.04,1
7917,57000,7,10.0,25.4286,0,18571.0,,,29,1,0.0,0.01,0.0,0.05,0.04,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.09,0.0,0.0,0.15,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.48,0.04,0.0,0.01,0
12570,18200,8,7.0,7.25,0,7442.0,,,0,1,0.0,0.0,0.0,0.03,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.34,0.03,0.17,0.0,0.0,0.0,0.0,0.0,0.21,0.02,0.0,0.1,1
13394,18700,7,10.0,6.0,0,4023.0,,,0,1,0.0,0.0,0.0,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.12,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.38,0.05,0.0,0.0,0
3569,51700,16,10.0,16.0625,0,11648.0,10.0,10.0,0,1,0.0,0.0,0.0,0.03,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.0,0.0,0.07,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.34,0.25,0.0,0.06,0
213,41900,14,10.0,14.7857,0,11622.0,,,0,1,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.04,0.06,0.0,0.02,0.15,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.38,0.01,0.01,0.03,1
6234,120700,11,9.75,28.3636,0,35120.0,,,0,0,0.0,0.01,0.0,0.13,0.11,0.0,0.01,0.0,0.0,0.0,0.02,0.02,0.16,0.0,0.0,0.08,0.01,0.12,0.0,0.0,0.0,0.0,0.01,0.29,0.03,0.0,0.0,0
6806,63700,8,10.0,21.125,0,15421.0,,,0,0,0.0,0.0,0.0,0.04,0.01,0.02,0.05,0.0,0.04,0.0,0.01,0.02,0.1,0.03,0.0,0.24,0.02,0.02,0.0,0.0,0.01,0.01,0.0,0.12,0.21,0.0,0.03,0
10107,58300,10,,2.3,0,18670.0,,,12,1,0.0,0.0,0.0,0.09,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5028,33100,7,10.0,8.2857,0,7849.0,,,0,1,0.0,0.0,0.0,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.07,0.09,0.09,0.0,0.0,0.5,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.03,0
6354,60000,16,10.0,21.875,0,15805.0,,,0,0,0.0,0.0,0.0,0.05,0.1,0.05,0.03,0.0,0.01,0.0,0.0,0.03,0.15,0.0,0.01,0.08,0.02,0.16,0.0,0.0,0.0,0.01,0.01,0.21,0.09,0.0,0.01,0
1523,103700,15,8.6667,22.9333,0,20054.0,,,0,1,0.0,0.02,0.0,0.11,0.08,0.01,0.01,0.0,0.02,0.0,0.03,0.1,0.14,0.0,0.01,0.16,0.02,0.09,0.0,0.0,0.0,0.0,0.01,0.12,0.03,0.0,0.04,0
776,187400,17,8.75,34.4706,0,35246.0,10.0,3.0,0,1,0.0,0.01,0.0,0.06,0.13,0.06,0.02,0.0,0.0,0.0,0.01,0.03,0.09,0.0,0.01,0.13,0.03,0.05,0.0,0.0,0.0,0.0,0.01,0.3,0.02,0.0,0.03,0
4223,42500,22,,13.4545,0,7567.0,,,0,1,0.0,0.0,0.0,0.06,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.11,0.0,0.0,0.22,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.3,0.08,0.01,0.04,0
12671,69800,7,10.0,20.0,0,21143.0,,,0,1,0.0,0.04,0.0,0.04,0.06,0.01,0.03,0.0,0.0,0.0,0.06,0.06,0.07,0.0,0.0,0.29,0.01,0.06,0.0,0.0,0.0,0.0,0.01,0.19,0.06,0.0,0.01,0
9535,54400,8,10.0,11.75,0,27641.0,10.0,2.0,0,1,0.0,0.0,0.0,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.09,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.16,0.3,0.0,0.04,1
11093,58400,8,10.0,9.75,0,14552.0,10.0,0.0,0,1,0.0,0.04,0.0,0.04,0.18,0.03,0.05,0.0,0.0,0.0,0.01,0.09,0.06,0.0,0.0,0.13,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.18,0.08,0.0,0.0,1
747,34800,9,8.8571,12.6667,0,14654.0,10.0,0.0,0,1,0.0,0.0,0.0,0.25,0.08,0.02,0.01,0.0,0.0,0.0,0.01,0.0,0.12,0.0,0.02,0.18,0.11,0.11,0.0,0.0,0.01,0.0,0.0,0.08,0.0,0.0,0.03,1
5585,37700,6,10.0,5.3333,0,9462.0,10.0,13.0,0,1,0.0,0.0,0.0,0.06,0.44,0.09,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.0,0.0,0.06,0.03,0.06,0.0,0.0,0.0,0.03,0.0,0.09,0.0,0.0,0.0,0
9644,39500,7,8.0,19.5714,0,13219.0,,,0,0,0.0,0.0,0.0,0.09,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.01,0.19,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.38,0.19,0.0,0.01,1
6799,165600,21,10.0,30.3333,0,44754.0,,,0,1,0.0,0.0,0.0,0.01,0.02,0.0,0.03,0.0,0.0,0.0,0.04,0.03,0.09,0.0,0.0,0.22,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.3,0.07,0.0,0.12,0
2951,31600,32,7.0,10.8438,0,10214.0,,,0,1,0.0,0.0,0.0,0.02,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.05,0.1,0.03,0.0,0.37,0.09,0.03,0.0,0.0,0.0,0.01,0.01,0.17,0.04,0.0,0.02,0
2308,40000,30,10.0,9.5333,0,12398.0,,,0,1,0.0,0.03,0.0,0.03,0.01,0.07,0.01,0.0,0.0,0.0,0.0,0.01,0.09,0.0,0.0,0.23,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.37,0.03,0.0,0.03,0
4284,32200,10,10.0,6.3,0,8002.0,,,0,1,0.0,0.0,0.0,0.03,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.17,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.14,0.32,0.0,0.03,0
678,35100,21,10.0,7.9524,0,9488.0,,,0,1,0.0,0.0,0.0,0.03,0.08,0.23,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.02,0.0,0.14,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.24,0.1,0.02,0.01,0
12184,41400,14,10.0,9.0,0,10854.0,,,0,1,0.03,0.0,0.0,0.02,0.02,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.03,0.0,0.0,0.12,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.01,0.02,1
2735,53800,17,,9.4118,0,26987.0,,,0,1,0.0,0.0,0.0,0.05,0.14,0.14,0.0,0.0,0.01,0.0,0.01,0.03,0.23,0.0,0.01,0.11,0.05,0.01,0.0,0.0,0.0,0.01,0.0,0.1,0.06,0.01,0.04,0
102,94300,46,,11.587,0,21819.0,,,0,1,0.0,0.03,0.0,0.04,0.11,0.01,0.03,0.0,0.01,0.0,0.03,0.17,0.08,0.0,0.0,0.18,0.01,0.04,0.0,0.0,0.0,0.0,0.01,0.11,0.11,0.0,0.04,0
10986,40800,7,9.3333,14.1429,0,9006.0,,,0,1,0.0,0.0,0.0,0.02,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.21,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.21,0.05,0.0,0.09,1
11771,24100,17,10.0,10.7059,0,7613.0,,,3,1,0.0,0.0,0.0,0.04,0.03,0.01,0.04,0.0,0.0,0.0,0.01,0.0,0.2,0.0,0.01,0.13,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.24,0.08,0.0,0.07,1
5636,38000,11,10.0,13.9091,0,8001.0,10.0,1.0,40,0,0.0,0.0,0.0,0.04,0.1,0.05,0.0,0.0,0.0,0.0,0.03,0.08,0.08,0.0,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.02,0.38,0.09,0.0,0.01,0
12742,45400,15,8.6667,5.6,0,8965.0,10.0,12.0,0,1,0.0,0.0,0.0,0.02,0.08,0.39,0.02,0.0,0.05,0.0,0.0,0.05,0.04,0.0,0.0,0.19,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.01,0.04,0
4589,46000,7,10.0,9.2857,0,15622.0,,,0,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.0,0.23,0.03,0.05,0.0,0.0,0.0,0.03,0.06,0.34,0.0,0.11,0.06,0
8400,65500,27,10.0,13.2593,0,19811.0,,,0,1,0.0,0.0,0.0,0.01,0.03,0.15,0.01,0.0,0.0,0.0,0.01,0.03,0.06,0.0,0.01,0.24,0.06,0.07,0.0,0.0,0.0,0.0,0.02,0.31,0.0,0.0,0.0,0
18,68800,8,10.0,15.125,0,19390.0,10.0,1.0,0,1,0.0,0.0,0.0,0.11,0.03,0.02,0.0,0.0,0.0,0.0,0.08,0.05,0.21,0.0,0.01,0.21,0.04,0.12,0.0,0.0,0.0,0.0,0.03,0.01,0.02,0.0,0.04,0
11475,35900,10,8.0,11.5,0,11248.0,,,0,1,0.0,0.0,0.0,0.09,0.01,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.22,0.07,0.04,0.0,0.0,0.0,0.0,0.02,0.23,0.12,0.0,0.0,0
2967,43100,13,9.6667,14.4615,0,8468.0,10.0,0.0,0,1,0.0,0.01,0.0,0.0,0.01,0.02,0.03,0.0,0.0,0.0,0.02,0.04,0.01,0.05,0.02,0.34,0.0,0.1,0.0,0.0,0.0,0.0,0.02,0.16,0.11,0.01,0.05,0
12452,55500,17,9.4,13.4706,0,36181.0,,,0,1,0.0,0.01,0.0,0.04,0.04,0.0,0.06,0.0,0.0,0.0,0.01,0.07,0.09,0.0,0.0,0.29,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.01,0.02,0
11888,29800,6,8.6667,2.5,0,6938.0,,,0,0,0.07,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,1
11618,18500,6,10.0,9.1667,0,5554.0,,,0,0,0.0,0.0,0.0,0.05,0.07,0.18,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.0,0.0,0.4,0.04,0.04,0.0,0.0,0.02,0.0,0.0,0.05,0.0,0.0,0.0,1
3536,40200,74,9.973,11.8378,1,35726.0,10.0,0.0,0,1,0.0,0.0,0.0,0.07,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.01,0.13,0.03,0.03,0.0,0.0,0.0,0.0,0.01,0.37,0.07,0.01,0.01,0
653,52500,94,10.0,7.1383,0,15288.0,,,58,1,0.08,0.03,0.0,0.04,0.06,0.01,0.06,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0,0.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.0,0
7740,33300,17,,14.0,0,8272.0,,,0,1,0.0,0.0,0.0,0.03,0.03,0.02,0.0,0.0,0.03,0.0,0.02,0.05,0.09,0.03,0.02,0.19,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.32,0.05,0.0,0.04,0
2553,57500,55,,13.0182,0,27317.0,,,0,1,0.02,0.03,0.0,0.03,0.06,0.01,0.03,0.0,0.02,0.0,0.0,0.05,0.1,0.01,0.01,0.21,0.03,0.05,0.0,0.0,0.0,0.0,0.01,0.29,0.03,0.0,0.02,0
53,46600,15,,6.8667,0,9535.0,,,11,1,0.0,0.0,0.0,0.03,0.17,0.17,0.02,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.18,0.07,0.04,0.0,0.0,0.01,0.0,0.01,0.16,0.04,0.0,0.02,0
8476,67600,34,9.7143,12.5294,0,27128.0,10.0,1.0,0,1,0.0,0.05,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.14,0.0,0.0,0.11,0.04,0.17,0.0,0.0,0.0,0.04,0.0,0.35,0.03,0.0,0.02,0
2435,36700,6,8.0,11.0,0,7066.0,8.0,12.0,0,1,0.03,0.0,0.0,0.17,0.15,0.02,0.05,0.0,0.0,0.0,0.03,0.06,0.09,0.0,0.0,0.08,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,0.05,0
9271,54300,37,10.0,17.8919,0,9541.62,,,0,1,0.0,0.0,0.0,0.07,0.03,0.03,0.01,0.0,0.0,0.0,0.01,0.04,0.11,0.0,0.0,0.18,0.05,0.07,0.0,0.0,0.0,0.0,0.01,0.27,0.07,0.0,0.03,0
2380,49200,9,9.5,9.3333,0,22077.0,,,0,1,0.0,0.0,0.0,0.0,0.08,0.27,0.02,0.0,0.0,0.0,0.04,0.27,0.01,0.0,0.0,0.13,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,1
3409,34900,27,6.0,11.8519,0,10530.0,,,0,1,0.0,0.0,0.0,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.01,0.05,0.08,0.0,0.03,0.21,0.04,0.03,0.0,0.0,0.0,0.0,0.01,0.33,0.08,0.02,0.03,0
10250,35800,7,10.0,10.5714,0,3187.0,10.0,0.0,0,1,0.0,0.0,0.0,0.0,0.07,0.03,0.03,0.0,0.0,0.0,0.04,0.07,0.07,0.0,0.0,0.24,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,1
13494,39800,8,8.0,4.875,0,7988.0,8.0,2.0,0,1,0.0,0.0,0.0,0.03,0.13,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.18,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0
8874,57200,7,10.0,17.0,0,9831.0,,,0,1,0.0,0.0,0.0,0.06,0.02,0.03,0.02,0.0,0.0,0.0,0.01,0.01,0.09,0.0,0.0,0.41,0.07,0.07,0.0,0.0,0.0,0.0,0.02,0.14,0.04,0.0,0.02,1
7851,184900,10,,29.4,0,40215.0,,,0,0,0.05,0.0,0.0,0.05,0.09,0.1,0.02,0.0,0.0,0.0,0.02,0.05,0.12,0.0,0.0,0.23,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.12,0.0,0.01,1
10510,52600,10,,13.0,0,4227.0,,,0,1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.88,0.01,0.0,0.04,0
3480,46500,9,,15.2222,0,22989.0,,,0,1,0.0,0.0,0.0,0.02,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.01,0.01,0.17,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.25,0.01,0.01,0.01,0
13338,115800,6,,25.1667,0,31859.0,,,0,1,0.0,0.02,0.0,0.02,0.0,0.0,0.14,0.0,0.0,0.0,0.01,0.03,0.09,0.0,0.03,0.27,0.06,0.07,0.0,0.0,0.0,0.0,0.03,0.19,0.03,0.01,0.01,0
2018,72000,18,10.0,20.9444,0,9590.0,,,0,0,0.02,0.05,0.0,0.02,0.03,0.0,0.04,0.0,0.01,0.0,0.03,0.18,0.1,0.02,0.01,0.15,0.01,0.09,0.0,0.0,0.0,0.0,0.01,0.16,0.01,0.0,0.07,0
1318,84500,13,10.0,11.5385,0,6732.0,10.0,5.0,0,1,0.13,0.07,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.01,0.2,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.0,0.05,0
10661,36700,6,10.0,12.8333,0,8639.0,10.0,4.0,0,1,0.0,0.0,0.0,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.0,0.01,0.21,0.01,0.08,0.0,0.0,0.0,0.0,0.01,0.35,0.01,0.0,0.01,1
11341,81300,15,10.0,23.2,1,26826.0,10.0,2.0,1,0,0.04,0.0,0.0,0.03,0.08,0.01,0.01,0.0,0.0,0.0,0.07,0.04,0.08,0.01,0.0,0.14,0.05,0.04,0.0,0.0,0.0,0.0,0.01,0.24,0.06,0.0,0.08,0
6101,56400,13,8.0,14.8462,0,26296.0,,,0,1,0.0,0.0,0.0,0.13,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.03,0.0,0.0,0
12783,57700,7,9.5,13.5714,0,20965.0,10.0,14.0,0,1,0.22,0.0,0.0,0.01,0.19,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.24,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.02,0.0,0
155,77600,11,10.0,21.1818,1,22553.0,10.0,0.0,0,1,0.06,0.0,0.0,0.08,0.01,0.01,0.03,0.0,0.0,0.0,0.03,0.03,0.12,0.0,0.0,0.22,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.18,0.08,0.01,0.02,0
5895,22600,7,9.3333,9.0,0,7025.0,,,0,1,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.0,0.25,0.06,0.06,0.0,0.0,0.0,0.0,0.02,0.13,0.08,0.0,0.06,0
3101,103500,10,10.0,29.5,0,38363.0,,,0,0,0.0,0.0,0.0,0.03,0.03,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.11,0.0,0.0,0.1,0.07,0.07,0.0,0.0,0.0,0.0,0.01,0.29,0.12,0.0,0.06,0
8005,96600,16,10.0,32.6875,0,31031.0,,,0,1,0.0,0.0,0.0,0.05,0.05,0.0,0.03,0.0,0.0,0.0,0.01,0.05,0.09,0.0,0.0,0.26,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.36,0.02,0.0,0.0,0
8413,31200,10,4.0,9.9,0,8039.0,,,0,1,0.0,0.0,0.0,0.06,0.08,0.01,0.0,0.0,0.01,0.0,0.0,0.06,0.02,0.0,0.0,0.07,0.05,0.45,0.0,0.0,0.0,0.0,0.02,0.04,0.03,0.0,0.09,0
3395,68600,19,9.8889,13.1579,0,28363.0,10.0,11.0,0,1,0.0,0.0,0.0,0.08,0.06,0.01,0.07,0.0,0.01,0.0,0.02,0.16,0.05,0.0,0.0,0.09,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.0,0.09,0
13308,14300,6,9.6667,7.3333,0,4763.0,10.0,10.0,0,1,0.0,0.0,0.0,0.07,0.02,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.2,0.23,0.0,0.02,1
9035,71300,15,8.2857,21.8667,0,11695.0,8.0,5.0,20,0,0.02,0.0,0.0,0.03,0.02,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.13,0.0,0.0,0.23,0.04,0.14,0.0,0.0,0.0,0.01,0.01,0.3,0.02,0.0,0.01,0
4308,37700,7,9.3333,20.8571,0,14935.0,10.0,0.0,0,0,0.0,0.0,0.0,0.01,0.08,0.01,0.0,0.0,0.01,0.0,0.0,0.03,0.1,0.0,0.0,0.19,0.03,0.08,0.0,0.0,0.01,0.0,0.01,0.32,0.1,0.01,0.03,1
2668,44700,20,9.625,14.45,1,19707.0,,,0,1,0.01,0.0,0.0,0.04,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.12,0.0,0.0,0.24,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.4,0.04,0.02,0.05,0
6520,21900,19,10.0,8.1053,0,7090.0,,,34,1,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.01,0.0,0.1,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,1
4442,42800,27,10.0,14.2222,0,7369.0,10.0,2.0,0,1,0.0,0.0,0.0,0.06,0.05,0.01,0.01,0.0,0.0,0.0,0.02,0.07,0.15,0.0,0.0,0.31,0.02,0.04,0.0,0.0,0.0,0.0,0.01,0.11,0.08,0.0,0.07,1
2366,114400,15,,19.3333,0,28756.0,,,0,1,0.0,0.0,0.0,0.04,0.09,0.01,0.0,0.0,0.01,0.0,0.02,0.09,0.09,0.0,0.0,0.24,0.02,0.06,0.0,0.0,0.0,0.0,0.02,0.16,0.06,0.01,0.08,0
3921,40000,20,9.8,13.6,0,7936.0,10.0,0.0,0,1,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.03,0.0,0.0,0.08,0.04,0.0,0.0,0.36,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.0,0.04,0
10924,31900,8,8.8,8.375,0,7780.0,8.0,2.0,0,1,0.04,0.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.34,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0
5705,50200,14,9.3333,22.0714,0,16418.0,,,0,0,0.1,0.0,0.0,0.03,0.08,0.01,0.02,0.0,0.0,0.0,0.02,0.06,0.18,0.0,0.0,0.14,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.2,0.05,0.0,0.03,0
10580,31800,32,8.9524,14.2813,1,7760.0,,,0,1,0.04,0.0,0.0,0.03,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.14,0.0,0.01,0.16,0.03,0.15,0.0,0.0,0.0,0.0,0.01,0.22,0.08,0.0,0.04,0
4706,76400,28,10.0,17.5,0,36111.0,,,0,1,0.0,0.0,0.0,0.02,0.03,0.03,0.01,0.0,0.0,0.0,0.03,0.02,0.09,0.0,0.0,0.25,0.06,0.07,0.0,0.0,0.0,0.0,0.01,0.26,0.06,0.01,0.03,0
3824,65700,19,6.0,19.6316,1,21603.0,,,0,1,0.01,0.0,0.0,0.03,0.06,0.01,0.04,0.0,0.0,0.0,0.04,0.03,0.1,0.0,0.0,0.29,0.01,0.04,0.0,0.0,0.0,0.0,0.02,0.21,0.02,0.01,0.07,0
9698,25800,17,9.5,8.4118,0,8482.0,,,0,1,0.0,0.0,0.0,0.06,0.05,0.01,0.03,0.0,0.01,0.0,0.0,0.09,0.09,0.02,0.03,0.35,0.07,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.07,0.05,0.01,0
11099,26400,6,8.0,3.6667,0,8347.0,,,0,1,0.0,0.0,0.0,0.0,0.05,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.0,1
509,167200,9,10.0,31.3333,0,53315.0,10.0,14.0,0,0,0.0,0.0,0.0,0.07,0.23,0.06,0.02,0.0,0.01,0.0,0.01,0.16,0.04,0.0,0.02,0.1,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.02,0
4096,176300,39,,12.4872,0,110437.0,,,40,0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.0,0.03,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.01,0.05,0
383,70800,8,3.0,12.0,1,8786.0,,,0,1,0.0,0.01,0.0,0.09,0.08,0.0,0.01,0.0,0.0,0.0,0.02,0.09,0.03,0.0,0.01,0.06,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.47,0.06,0.0,0.0,0
9865,56600,12,10.0,14.25,0,11011.0,10.0,11.0,0,1,0.0,0.01,0.0,0.15,0.05,0.05,0.01,0.0,0.0,0.0,0.04,0.03,0.18,0.0,0.01,0.22,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.0,0.01,0
3727,64200,27,10.0,26.0,0,25987.0,,,0,1,0.04,0.0,0.0,0.12,0.05,0.01,0.01,0.0,0.01,0.0,0.0,0.06,0.11,0.0,0.0,0.3,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.01,0.0,0
11778,39800,10,,10.0,0,9713.0,,,0,1,0.01,0.0,0.0,0.01,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.05,0.06,0.25,0.0,0.0,0.0,0.01,0.0,0.31,0.05,0.0,0.0,0
10717,101900,26,9.8667,39.0,1,25129.0,,,21,0,0.0,0.0,0.0,0.05,0.04,0.07,0.02,0.0,0.0,0.0,0.0,0.06,0.08,0.0,0.01,0.23,0.03,0.05,0.0,0.0,0.0,0.0,0.01,0.26,0.05,0.01,0.05,0
8154,155400,7,10.0,38.0,0,27288.0,10.0,108.0,0,1,0.02,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.05,0.0,0.0,0.3,0.03,0.02,0.0,0.0,0.0,0.0,0.01,0.22,0.12,0.0,0.04,0
10242,54100,8,10.0,21.375,0,11233.0,,,0,1,0.0,0.02,0.0,0.02,0.06,0.0,0.01,0.0,0.0,0.0,0.02,0.03,0.07,0.0,0.01,0.13,0.04,0.06,0.0,0.0,0.0,0.0,0.01,0.45,0.03,0.02,0.03,1
5116,75100,75,9.0,15.9867,1,32529.0,,,0,1,0.0,0.0,0.0,0.04,0.05,0.04,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.0,0.0,0.14,0.03,0.05,0.0,0.0,0.0,0.0,0.01,0.47,0.07,0.0,0.01,0
