client_id,average_check,number_orders,average_score,items_per_order,is_friend,last_check,last_score,last_scored_after_order_days,last_late_by_minutes,is_last_order_fullfilled,items_share_category_1,items_share_category_2,items_share_category_3,items_share_category_4,items_share_category_5,items_share_category_6,items_share_category_7,items_share_category_8,items_share_category_9,items_share_category_10,items_share_category_11,items_share_category_12,items_share_category_13,items_share_category_14,items_share_category_15,items_share_category_16,items_share_category_17,items_share_category_18,items_share_category_19,items_share_category_20,items_share_category_21,items_share_category_22,items_share_category_23,items_share_category_24,items_share_category_25,items_share_category_26,items_share_category_27
8839,43200,9,10.0,15.7778,0,12320.0,10.0,0.0,0,1,0.0,0.0,0.0,0.11,0.01,0.14,0.05,0.0,0.0,0.01,0.02,0.0,0.09,0.0,0.0,0.29,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.0,0.03
6458,42200,9,10.0,17.1111,0,18383.0,,,0,1,0.0,0.0,0.0,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.0,0.31,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.37,0.02,0.01,0.02
3689,46800,10,,11.3,0,9717.0,,,0,1,0.0,0.0,0.0,0.06,0.1,0.02,0.0,0.0,0.0,0.0,0.05,0.07,0.13,0.0,0.0,0.18,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.02,0.09
3492,133400,7,9.3333,43.2857,0,48680.0,10.0,0.0,0,0,0.04,0.02,0.0,0.06,0.07,0.02,0.01,0.0,0.0,0.0,0.07,0.04,0.22,0.0,0.0,0.21,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.0,0.03
5218,67400,29,9.1,19.7241,1,9051.0,10.0,0.0,0,1,0.0,0.0,0.0,0.1,0.07,0.02,0.03,0.0,0.0,0.0,0.0,0.05,0.11,0.0,0.02,0.34,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.0,0.03
10239,34500,16,,10.25,0,5092.0,,,0,1,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.0,0.0,0.24,0.02,0.38,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.05,0.04
6647,2500,15,8.8,12.1333,0,0.0,6.0,0.0,0,1,0.0,0.0,0.0,0.05,0.1,0.01,0.02,0.0,0.01,0.0,0.04,0.14,0.07,0.0,0.01,0.07,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.23,0.08,0.01,0.03
5662,45900,11,9.5,13.1818,0,6559.0,,,0,1,0.0,0.0,0.0,0.04,0.05,0.01,0.02,0.0,0.01,0.0,0.0,0.02,0.11,0.0,0.0,0.23,0.02,0.02,0.0,0.0,0.0,0.0,0.01,0.31,0.09,0.0,0.06
3915,62800,8,10.0,14.125,0,11132.0,,,0,0,0.01,0.02,0.0,0.01,0.19,0.01,0.03,0.0,0.0,0.0,0.0,0.11,0.05,0.0,0.0,0.1,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.31,0.01,0.0,0.04
2140,56800,35,10.0,14.7714,0,21308.0,,,0,1,0.0,0.03,0.0,0.02,0.05,0.04,0.03,0.0,0.03,0.0,0.0,0.04,0.09,0.03,0.0,0.2,0.02,0.07,0.0,0.0,0.0,0.0,0.02,0.26,0.05,0.02,0.0
3030,57100,12,10.0,14.8333,0,16653.0,10.0,0.0,0,1,0.01,0.0,0.0,0.04,0.02,0.01,0.03,0.0,0.0,0.0,0.04,0.04,0.11,0.0,0.0,0.17,0.01,0.06,0.0,0.0,0.0,0.0,0.01,0.3,0.05,0.0,0.1
5818,35700,8,10.0,10.375,0,7060.0,,,0,1,0.0,0.0,0.0,0.07,0.19,0.06,0.0,0.0,0.0,0.0,0.0,0.14,0.17,0.0,0.0,0.19,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.0,0.02
12825,167600,21,8.1429,22.7143,0,155510.0,,,0,1,0.0,0.02,0.0,0.07,0.07,0.23,0.0,0.0,0.0,0.0,0.01,0.06,0.04,0.0,0.0,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.28,0.01,0.0,0.01
10115,62700,29,9.3333,13.6207,0,10911.0,,,0,1,0.0,0.0,0.0,0.04,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.16,0.0,0.0,0.22,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0.21,0.1,0.0,0.03
9812,87900,50,,17.12,0,32067.0,,,0,1,0.01,0.0,0.0,0.02,0.07,0.01,0.02,0.0,0.01,0.0,0.0,0.05,0.1,0.0,0.0,0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.27,0.24,0.0,0.03
5861,106400,7,9.3333,29.0,0,28146.0,,,0,0,0.0,0.0,0.0,0.03,0.03,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.12,0.0,0.0,0.21,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.26,0.1,0.0,0.02
11121,42400,8,,1.5,0,9030.0,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
9381,86700,6,,26.0,0,35160.0,,,0,1,0.01,0.0,0.0,0.04,0.01,0.01,0.08,0.0,0.0,0.0,0.0,0.01,0.12,0.01,0.0,0.21,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.19,0.16,0.0,0.01
10496,39600,31,9.7895,8.5161,1,13892.0,8.0,6.0,23,0,0.0,0.01,0.0,0.06,0.16,0.02,0.03,0.0,0.0,0.01,0.0,0.08,0.03,0.0,0.02,0.24,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.0,0.01
6413,63200,33,9.7333,14.697,0,11964.0,10.0,0.0,0,1,0.0,0.0,0.0,0.07,0.11,0.0,0.01,0.0,0.0,0.0,0.01,0.07,0.16,0.01,0.0,0.1,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.28,0.02,0.0,0.06
8806,52300,15,8.6667,7.4667,1,7820.0,,,0,1,0.0,0.0,0.0,0.05,0.03,0.03,0.04,0.0,0.0,0.0,0.04,0.0,0.08,0.02,0.0,0.22,0.07,0.19,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.0,0.13
2494,38200,12,10.0,8.1667,0,8397.0,,,0,1,0.0,0.0,0.0,0.02,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.18,0.04,0.28,0.0,0.0,0.0,0.01,0.0,0.02,0.09,0.02,0.04
9928,51300,14,9.2308,19.7857,0,8201.0,10.0,1.0,0,1,0.01,0.01,0.0,0.02,0.03,0.01,0.01,0.0,0.0,0.0,0.07,0.03,0.18,0.0,0.0,0.18,0.0,0.07,0.0,0.0,0.0,0.0,0.02,0.22,0.12,0.0,0.02
1211,35900,7,9.3333,15.7143,0,9780.0,,,0,0,0.0,0.0,0.0,0.08,0.02,0.05,0.04,0.0,0.0,0.0,0.01,0.05,0.06,0.0,0.04,0.15,0.12,0.03,0.0,0.0,0.01,0.0,0.0,0.35,0.02,0.0,0.0
3927,37300,21,10.0,9.0476,0,19800.0,,,0,0,0.0,0.0,0.0,0.08,0.12,0.11,0.02,0.0,0.0,0.0,0.0,0.05,0.09,0.0,0.0,0.11,0.08,0.02,0.0,0.0,0.01,0.0,0.01,0.29,0.01,0.0,0.0
3206,24000,6,10.0,10.5,0,5177.0,,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.14,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.05,0.0,0.05
9813,38200,53,,6.9811,1,13945.0,,,0,1,0.0,0.0,0.0,0.07,0.09,0.01,0.01,0.0,0.0,0.0,0.02,0.05,0.08,0.0,0.0,0.5,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01
1537,58100,28,8.0,13.7857,1,11381.0,,,0,1,0.01,0.01,0.0,0.05,0.01,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.04,0.1,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.49,0.06,0.01,0.05
2447,55500,10,10.0,14.1,0,13847.0,,,0,1,0.0,0.0,0.0,0.03,0.05,0.09,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.0,0.01,0.21,0.05,0.09,0.0,0.0,0.01,0.0,0.01,0.13,0.16,0.0,0.05
9111,25600,60,8.4,8.8,0,7029.0,,,0,0,0.0,0.05,0.0,0.02,0.03,0.03,0.01,0.0,0.0,0.01,0.02,0.03,0.06,0.0,0.0,0.11,0.02,0.26,0.0,0.0,0.0,0.0,0.0,0.18,0.07,0.0,0.08
10622,101500,12,,20.6667,0,38540.0,,,0,1,0.0,0.0,0.0,0.05,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.09,0.18,0.0,0.02,0.14,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.25,0.08,0.0,0.02
11811,89700,20,10.0,17.4,0,50470.0,,,0,1,0.0,0.03,0.0,0.03,0.04,0.11,0.01,0.0,0.0,0.0,0.06,0.08,0.11,0.0,0.0,0.09,0.06,0.13,0.0,0.0,0.0,0.0,0.02,0.18,0.04,0.0,0.0
2224,96900,16,9.4545,14.1875,0,34211.0,10.0,0.0,0,1,0.0,0.1,0.0,0.04,0.13,0.02,0.06,0.0,0.0,0.0,0.0,0.3,0.04,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.01,0.05,0.04,0.01,0.02
10134,59300,13,8.0,19.4615,0,25491.0,,,0,1,0.0,0.0,0.0,0.03,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.14,0.0,0.01,0.28,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.02
3756,81000,45,9.6667,19.0,1,28856.0,10.0,8.0,0,1,0.0,0.0,0.0,0.03,0.07,0.07,0.02,0.0,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.21,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.24,0.06,0.0,0.04
7115,47700,9,10.0,22.0,0,12307.0,,,0,1,0.0,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.12,0.0,0.0,0.19,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.35,0.14,0.0,0.02
4551,55900,11,5.0,12.5455,0,14316.0,,,0,1,0.0,0.0,0.0,0.01,0.14,0.01,0.01,0.0,0.0,0.0,0.01,0.07,0.09,0.0,0.01,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.01,0.28,0.01,0.0,0.01
9701,92100,17,8.0,14.0588,0,19398.0,,,0,1,0.91,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6655,35400,8,10.0,11.125,0,7736.0,,,0,1,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.47,0.07,0.01,0.03
8754,24200,14,8.0,7.2143,0,11886.0,,,0,1,0.0,0.0,0.0,0.1,0.27,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.0,0.0,0.13,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.02
13492,71000,10,10.0,17.0,1,14815.0,,,0,1,0.0,0.06,0.0,0.06,0.08,0.0,0.07,0.0,0.0,0.0,0.04,0.05,0.08,0.01,0.01,0.18,0.01,0.1,0.0,0.0,0.0,0.01,0.02,0.15,0.04,0.01,0.04
2784,184300,8,,24.0,0,48421.0,,,21,1,0.0,0.01,0.0,0.07,0.22,0.03,0.03,0.0,0.0,0.0,0.0,0.04,0.17,0.0,0.0,0.19,0.03,0.11,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.03
4566,34600,27,10.0,16.5185,0,14335.0,10.0,4.0,0,1,0.0,0.0,0.0,0.02,0.04,0.02,0.01,0.0,0.0,0.0,0.02,0.04,0.12,0.0,0.0,0.37,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.0,0.05
8264,41700,13,8.4444,17.2308,0,13959.0,,,0,0,0.0,0.01,0.0,0.1,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.05,0.15,0.0,0.0,0.17,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0
4562,92600,18,9.25,29.2778,0,49099.0,10.0,0.0,0,1,0.0,0.0,0.0,0.06,0.09,0.28,0.01,0.0,0.0,0.0,0.01,0.05,0.08,0.0,0.0,0.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
10029,174100,15,9.0769,40.0667,0,33654.0,,,0,1,0.08,0.04,0.0,0.01,0.06,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.14,0.0,0.0,0.12,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.29,0.07,0.0,0.05
916,55300,14,10.0,9.3571,0,11203.0,10.0,14.0,0,1,0.05,0.0,0.0,0.01,0.04,0.06,0.0,0.0,0.02,0.0,0.0,0.05,0.04,0.0,0.0,0.25,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.36,0.04,0.0,0.06
2867,53000,23,8.2222,16.4348,0,19049.0,,,0,1,0.0,0.05,0.0,0.02,0.03,0.01,0.04,0.0,0.0,0.0,0.02,0.04,0.03,0.0,0.01,0.2,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.33,0.04,0.0,0.04
7318,101700,9,10.0,20.8889,0,32208.0,,,0,1,0.0,0.04,0.0,0.06,0.15,0.02,0.01,0.0,0.0,0.0,0.01,0.05,0.13,0.0,0.0,0.18,0.03,0.05,0.0,0.0,0.0,0.0,0.01,0.23,0.02,0.0,0.04
5813,125400,39,9.5,19.7692,0,10761.0,10.0,3.0,0,1,0.0,0.01,0.0,0.02,0.07,0.14,0.04,0.0,0.0,0.0,0.01,0.05,0.09,0.0,0.0,0.13,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.19,0.11,0.0,0.04
1162,43700,6,,10.5,0,18908.0,,,0,0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.0,0.0,0.27,0.11,0.0,0.0,0.0,0.0,0.0,0.02,0.37,0.06,0.0,0.03
9458,29100,9,9.5,6.6667,0,7217.0,10.0,0.0,0,0,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.45,0.0,0.02,0.05,0.02,0.0,0.0,0.0,0.0,0.03,0.15,0.02,0.02,0.05
10691,37700,9,8.0,10.8889,0,7947.0,,,0,0,0.0,0.0,0.0,0.04,0.1,0.04,0.01,0.0,0.0,0.0,0.01,0.03,0.09,0.0,0.0,0.23,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.22,0.08,0.01,0.01
251,90300,8,,12.0,0,49377.0,,,0,1,0.0,0.0,0.0,0.01,0.16,0.01,0.02,0.0,0.0,0.0,0.13,0.03,0.09,0.0,0.0,0.17,0.04,0.19,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.0,0.03
3357,65200,6,10.0,15.1667,0,15781.0,,,0,1,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.24,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.45,0.08,0.0,0.02
12,46800,18,10.0,8.0,0,10803.0,,,0,0,0.0,0.01,0.0,0.08,0.08,0.11,0.05,0.0,0.0,0.0,0.03,0.08,0.14,0.0,0.0,0.14,0.03,0.06,0.0,0.0,0.0,0.0,0.04,0.13,0.01,0.0,0.01
627,44100,21,,8.9048,0,12866.0,,,0,1,0.04,0.0,0.0,0.02,0.02,0.01,0.12,0.0,0.0,0.0,0.04,0.02,0.04,0.03,0.0,0.1,0.11,0.02,0.0,0.0,0.0,0.0,0.02,0.09,0.2,0.0,0.12
9336,39900,28,,11.6786,1,14117.0,,,0,1,0.02,0.0,0.0,0.06,0.03,0.01,0.03,0.0,0.0,0.0,0.02,0.03,0.06,0.0,0.0,0.13,0.03,0.14,0.0,0.0,0.0,0.0,0.01,0.26,0.17,0.0,0.0
4211,36500,6,8.0,12.0,0,15027.0,,,0,0,0.0,0.03,0.0,0.03,0.1,0.01,0.0,0.0,0.01,0.0,0.08,0.04,0.14,0.0,0.0,0.24,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.14,0.08,0.01,0.06
12331,75400,15,,20.6,0,17078.0,,,0,1,0.0,0.0,0.0,0.02,0.04,0.01,0.03,0.0,0.0,0.0,0.02,0.03,0.09,0.0,0.01,0.26,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.0,0.05
183,70200,25,10.0,20.32,1,21132.0,10.0,1.0,0,1,0.0,0.01,0.0,0.03,0.05,0.02,0.02,0.0,0.0,0.0,0.07,0.03,0.13,0.02,0.0,0.1,0.04,0.19,0.0,0.0,0.0,0.0,0.01,0.15,0.1,0.01,0.03
1577,51700,23,9.7143,16.9565,0,12565.0,,,0,1,0.04,0.0,0.0,0.03,0.03,0.0,0.01,0.0,0.02,0.0,0.04,0.06,0.24,0.0,0.0,0.09,0.03,0.06,0.0,0.0,0.0,0.03,0.0,0.21,0.08,0.01,0.02
7432,61600,39,5.0,18.8205,1,9355.0,,,0,1,0.07,0.0,0.0,0.04,0.03,0.02,0.01,0.0,0.0,0.0,0.02,0.03,0.16,0.04,0.0,0.09,0.03,0.16,0.0,0.0,0.0,0.0,0.02,0.18,0.04,0.0,0.04
4898,39400,25,10.0,13.24,0,14856.0,,,38,1,0.0,0.0,0.0,0.05,0.05,0.01,0.02,0.0,0.0,0.0,0.0,0.06,0.1,0.0,0.0,0.26,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.23,0.02,0.0,0.05
3544,56000,21,10.0,21.9048,0,22116.0,,,0,1,0.0,0.02,0.0,0.03,0.06,0.07,0.03,0.0,0.0,0.0,0.0,0.08,0.12,0.0,0.01,0.24,0.0,0.07,0.0,0.0,0.0,0.0,0.01,0.11,0.07,0.0,0.07
7656,55500,7,9.5,14.7143,0,9222.0,,,0,1,0.0,0.0,0.0,0.06,0.17,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.1,0.0,0.0,0.44,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.0,0.04
10321,35800,6,10.0,13.6667,0,14777.0,10.0,0.0,0,1,0.0,0.0,0.0,0.1,0.1,0.02,0.01,0.0,0.0,0.0,0.0,0.04,0.11,0.01,0.0,0.29,0.02,0.04,0.0,0.0,0.0,0.0,0.04,0.18,0.01,0.0,0.02
12956,59400,10,10.0,18.5,0,8035.0,,,19,1,0.0,0.0,0.0,0.02,0.11,0.03,0.0,0.0,0.0,0.0,0.05,0.01,0.09,0.0,0.01,0.27,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.29,0.01,0.02,0.05
13691,16600,7,10.0,1.1429,0,5700.0,10.0,4.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
1935,31700,21,10.0,8.9524,0,10920.0,10.0,0.0,0,1,0.0,0.0,0.0,0.09,0.01,0.03,0.02,0.0,0.0,0.0,0.02,0.03,0.05,0.01,0.01,0.22,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.12
13650,43800,8,10.0,11.25,0,11772.0,,,0,1,0.02,0.01,0.0,0.07,0.01,0.0,0.04,0.0,0.02,0.0,0.02,0.02,0.07,0.0,0.0,0.23,0.13,0.03,0.0,0.0,0.0,0.01,0.02,0.2,0.06,0.02,0.0
4317,57500,11,,16.5455,0,22386.0,,,0,1,0.0,0.0,0.0,0.04,0.14,0.02,0.0,0.0,0.0,0.0,0.01,0.04,0.07,0.0,0.0,0.55,0.01,0.04,0.0,0.0,0.0,0.01,0.0,0.06,0.02,0.01,0.0
13154,40300,9,10.0,8.4444,0,5384.0,,,0,1,0.0,0.0,0.0,0.09,0.08,0.11,0.0,0.0,0.0,0.0,0.01,0.08,0.07,0.0,0.0,0.28,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.05
7822,37700,7,10.0,11.7143,0,8376.0,10.0,5.0,0,1,0.0,0.0,0.0,0.02,0.13,0.27,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.0,0.0,0.17,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.11,0.13,0.0,0.0
4376,62500,6,3.0,22.3333,0,8677.0,,,0,1,0.0,0.04,0.0,0.01,0.06,0.0,0.0,0.0,0.04,0.0,0.02,0.04,0.26,0.0,0.0,0.08,0.01,0.13,0.0,0.0,0.0,0.0,0.02,0.24,0.0,0.0,0.03
8624,85000,10,,15.8,0,13515.0,,,0,1,0.0,0.0,0.0,0.05,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.0,0.09,0.0,0.12,0.0,0.0,0.0,0.01,0.0,0.56,0.01,0.0,0.0
1784,88900,14,10.0,17.9286,0,32581.0,10.0,2.0,0,1,0.0,0.01,0.0,0.04,0.04,0.01,0.01,0.0,0.0,0.0,0.06,0.02,0.16,0.02,0.0,0.22,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.0,0.06
8387,16700,7,10.0,6.0,0,2600.0,10.0,12.0,0,1,0.02,0.26,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.0,0.02
4231,64300,24,7.75,21.9167,1,27946.0,,,0,0,0.0,0.0,0.0,0.0,0.02,0.1,0.01,0.0,0.0,0.0,0.02,0.02,0.03,0.07,0.01,0.26,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.28,0.06,0.01,0.04
7819,37700,6,,13.6667,0,9282.0,,,0,1,0.0,0.0,0.0,0.0,0.0,0.4,0.04,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0.0,0.13,0.01,0.02,0.0,0.0,0.0,0.0,0.01,0.22,0.04,0.0,0.05
1203,64400,17,8.2,15.2353,0,17490.0,,,2,1,0.0,0.0,0.0,0.03,0.02,0.03,0.01,0.0,0.0,0.0,0.01,0.03,0.09,0.07,0.01,0.28,0.03,0.04,0.0,0.0,0.0,0.0,0.02,0.27,0.02,0.02,0.02
1717,95100,26,4.0,23.9615,1,27297.0,,,0,1,0.0,0.0,0.0,0.03,0.06,0.01,0.05,0.0,0.01,0.0,0.0,0.04,0.07,0.06,0.01,0.21,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.34,0.03,0.02,0.01
6165,31600,27,9.5,11.3704,0,7275.0,,,0,1,0.0,0.0,0.0,0.04,0.03,0.08,0.01,0.0,0.0,0.0,0.04,0.06,0.09,0.0,0.0,0.28,0.03,0.02,0.0,0.0,0.01,0.0,0.0,0.23,0.04,0.0,0.05
13495,114800,14,9.25,20.4286,0,18096.0,,,0,1,0.03,0.01,0.0,0.05,0.03,0.03,0.01,0.0,0.16,0.0,0.0,0.03,0.01,0.0,0.01,0.19,0.03,0.09,0.0,0.0,0.0,0.0,0.03,0.27,0.02,0.0,0.0
12034,50000,15,9.5385,13.5333,0,16333.0,,,0,1,0.0,0.0,0.0,0.06,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.34,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.01
2101,53700,9,10.0,10.0,0,5954.0,10.0,4.0,0,1,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.22,0.0,0.0,0.09,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.0,0.0
3607,27800,86,8.125,8.1395,0,7532.0,,,0,1,0.0,0.0,0.0,0.05,0.04,0.01,0.02,0.0,0.0,0.0,0.02,0.02,0.06,0.0,0.0,0.28,0.04,0.05,0.0,0.0,0.0,0.0,0.01,0.3,0.03,0.01,0.06
976,64900,18,,17.2778,0,21274.0,,,0,1,0.05,0.0,0.0,0.04,0.09,0.03,0.04,0.0,0.0,0.0,0.02,0.06,0.08,0.0,0.0,0.13,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.17,0.19,0.0,0.04
10285,48400,26,9.5238,12.6923,0,17905.0,,,0,1,0.03,0.04,0.0,0.06,0.02,0.03,0.01,0.0,0.0,0.0,0.02,0.03,0.06,0.0,0.0,0.26,0.05,0.07,0.0,0.0,0.0,0.0,0.01,0.23,0.05,0.0,0.02
870,39300,6,7.0,16.6667,0,8507.0,10.0,13.0,0,1,0.0,0.0,0.0,0.07,0.17,0.0,0.02,0.0,0.0,0.0,0.02,0.07,0.08,0.0,0.04,0.09,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.31,0.07,0.0,0.01
724,34400,6,10.0,11.8333,0,8785.0,10.0,1.0,0,1,0.0,0.01,0.0,0.0,0.07,0.04,0.04,0.0,0.03,0.0,0.0,0.14,0.1,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.0,0.0
1467,87400,33,9.2727,19.9697,0,12840.0,,,0,1,0.0,0.0,0.0,0.04,0.05,0.27,0.0,0.0,0.0,0.0,0.01,0.03,0.06,0.02,0.0,0.16,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.15,0.09,0.0,0.02
11229,74800,13,9.0,19.8462,0,15991.0,10.0,7.0,0,1,0.0,0.0,0.0,0.07,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.11,0.0,0.0,0.15,0.07,0.04,0.0,0.0,0.0,0.0,0.01,0.36,0.08,0.0,0.02
8961,72800,13,9.0,26.2308,0,27078.0,,,0,1,0.0,0.0,0.0,0.04,0.01,0.01,0.04,0.0,0.0,0.0,0.02,0.01,0.16,0.05,0.01,0.26,0.02,0.09,0.0,0.0,0.0,0.0,0.01,0.21,0.04,0.0,0.04
6754,56700,19,9.5789,19.4211,0,16640.0,10.0,0.0,0,0,0.0,0.01,0.0,0.07,0.04,0.02,0.04,0.0,0.0,0.0,0.02,0.05,0.12,0.0,0.01,0.24,0.01,0.02,0.0,0.0,0.0,0.01,0.01,0.24,0.04,0.03,0.02
13041,32000,10,10.0,2.4,0,10857.0,10.0,1.0,0,1,0.04,0.0,0.0,0.0,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.42,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13358,53000,6,8.0,11.1667,0,8139.0,,,0,1,0.0,0.0,0.01,0.03,0.01,0.01,0.06,0.0,0.0,0.0,0.01,0.04,0.13,0.0,0.04,0.12,0.01,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
6117,39400,48,10.0,14.0,1,7550.0,,,0,1,0.0,0.0,0.0,0.03,0.03,0.04,0.01,0.0,0.0,0.0,0.02,0.03,0.09,0.0,0.0,0.25,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.3,0.02,0.01,0.05
